TYPEJOB;DEBUT;FIN;DUREE_SEC;ETAT
flux2RiCisBailleur;23/07/14 13:02:12;23/07/14 13:02:13;     1;ok
flux7CisRiPh;23/07/14 13:01:43;23/07/14 13:01:45;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 13:01:12;23/07/14 13:01:12;     0;ok
flux3CisRiPhBauxCc;23/07/14 13:00:42;23/07/14 13:00:43;     1;ok
flux1CisRiPhCc;23/07/14 13:00:11;23/07/14 13:00:13;     2;ok
flux13RiCisActivites;23/07/14 12:50:39;23/07/14 12:50:40;     1;ok
flux11RiCisContactBailleur;23/07/14 12:50:11;23/07/14 12:50:12;     1;ok
flux12CisRiActivites;23/07/14 12:40:23;23/07/14 12:40:24;     1;ok
flux10CisRiContactBailleur;23/07/14 12:40:11;23/07/14 12:40:12;     1;ok
flux14CisRiGedATransferer;23/07/14 12:04:41;23/07/14 12:15:22;   641;ok
flux9RiCisBailleur;23/07/14 12:04:08;23/07/14 12:04:08;     0;ok
flux8RiCisBailleur;23/07/14 12:03:40;23/07/14 12:03:41;     1;ok
flux6RiCisBailleur;23/07/14 12:03:04;23/07/14 12:03:05;     1;ok
flux4RiCisBailleur;23/07/14 12:02:29;23/07/14 12:02:30;     1;ok
flux2RiCisBailleur;23/07/14 12:01:44;23/07/14 12:01:45;     1;ok
flux7CisRiPh;23/07/14 12:01:23;23/07/14 12:01:25;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 12:01:08;23/07/14 12:01:08;     0;ok
flux3CisRiPhBauxCc;23/07/14 12:00:23;23/07/14 12:00:24;     1;ok
flux1CisRiPhCc;23/07/14 12:00:10;23/07/14 12:00:13;     3;ok
flux13RiCisActivites;23/07/14 11:50:37;23/07/14 11:50:38;     1;ok
flux11RiCisContactBailleur;23/07/14 11:50:10;23/07/14 11:50:11;     1;ok
flux12CisRiActivites;23/07/14 11:41:09;23/07/14 11:41:09;     0;ok
flux10CisRiContactBailleur;23/07/14 11:40:30;23/07/14 11:40:31;     1;ok
flux14CisRiGedATransferer;23/07/14 11:05:15;23/07/14 11:13:49;   514;ok
flux9RiCisBailleur;23/07/14 11:04:50;23/07/14 11:04:51;     1;ok
flux8RiCisBailleur;23/07/14 11:04:20;23/07/14 11:04:21;     1;ok
flux6RiCisBailleur;23/07/14 11:03:40;23/07/14 11:03:41;     1;ok
flux4RiCisBailleur;23/07/14 11:03:04;23/07/14 11:03:05;     1;ok
flux2RiCisBailleur;23/07/14 11:02:25;23/07/14 11:02:26;     1;ok
flux7CisRiPh;23/07/14 11:01:45;23/07/14 11:01:47;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 11:01:22;23/07/14 11:01:22;     0;ok
flux3CisRiPhBauxCc;23/07/14 11:00:50;23/07/14 11:00:50;     0;ok
flux1CisRiPhCc;23/07/14 11:00:25;23/07/14 11:00:27;     2;ok
flux13RiCisActivites;23/07/14 10:50:45;23/07/14 10:50:46;     1;ok
flux11RiCisContactBailleur;23/07/14 10:50:10;23/07/14 10:50:11;     1;ok
flux12CisRiActivites;23/07/14 10:40:39;23/07/14 10:40:40;     1;ok
flux10CisRiContactBailleur;23/07/14 10:40:10;23/07/14 10:40:11;     1;ok
flux14CisRiGedATransferer;23/07/14 10:04:07;23/07/14 10:14:08;   601;ok
flux9RiCisBailleur;23/07/14 10:03:46;23/07/14 10:03:47;     1;ok
flux8RiCisBailleur;23/07/14 10:03:11;23/07/14 10:03:12;     1;ok
flux6RiCisBailleur;23/07/14 10:02:31;23/07/14 10:02:32;     1;ok
flux4RiCisBailleur;23/07/14 10:02:07;23/07/14 10:02:08;     1;ok
flux2RiCisBailleur;23/07/14 10:01:41;23/07/14 10:01:42;     1;ok
flux7CisRiPh;23/07/14 10:01:17;23/07/14 10:01:19;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 10:01:05;23/07/14 10:01:05;     0;ok
flux3CisRiPhBauxCc;23/07/14 10:00:38;23/07/14 10:00:39;     1;ok
flux1CisRiPhCc;23/07/14 10:00:22;23/07/14 10:00:24;     2;ok
flux13RiCisActivites;23/07/14 09:50:38;23/07/14 09:50:39;     1;ok
flux11RiCisContactBailleur;23/07/14 09:50:11;23/07/14 09:50:11;     0;ok
flux12CisRiActivites;23/07/14 09:40:42;23/07/14 09:40:42;     0;ok
flux10CisRiContactBailleur;23/07/14 09:40:10;23/07/14 09:40:11;     1;ok
flux14CisRiGedATransferer;23/07/14 09:04:38;23/07/14 09:13:10;   512;ok
flux9RiCisBailleur;23/07/14 09:04:15;23/07/14 09:04:16;     1;ok
flux8RiCisBailleur;23/07/14 09:03:54;23/07/14 09:03:55;     1;ok
flux6RiCisBailleur;23/07/14 09:03:27;23/07/14 09:03:27;     0;ok
flux4RiCisBailleur;23/07/14 09:03:03;23/07/14 09:03:04;     1;ok
flux2RiCisBailleur;23/07/14 09:02:20;23/07/14 09:02:21;     1;ok
flux7CisRiPh;23/07/14 09:02:04;23/07/14 09:02:06;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 09:01:27;23/07/14 09:01:27;     0;ok
flux3CisRiPhBauxCc;23/07/14 09:01:08;23/07/14 09:01:08;     0;ok
flux1CisRiPhCc;23/07/14 09:00:47;23/07/14 09:00:49;     2;ok
jobLireEtudesCDE12;23/07/14 09:00:42;23/07/14 09:00:43;     1;ok
flux13RiCisActivites;23/07/14 08:50:52;23/07/14 08:50:52;     0;ok
flux11RiCisContactBailleur;23/07/14 08:50:21;23/07/14 08:50:22;     1;ok
flux12CisRiActivites;23/07/14 08:40:24;23/07/14 08:40:25;     1;ok
flux10CisRiContactBailleur;23/07/14 08:40:11;23/07/14 08:40:11;     0;ok
flux14CisRiGedATransferer;23/07/14 08:04:43;23/07/14 08:15:51;   668;ok
flux9RiCisBailleur;23/07/14 08:04:16;23/07/14 08:04:17;     1;ok
flux8RiCisBailleur;23/07/14 08:03:49;23/07/14 08:03:49;     0;ok
flux6RiCisBailleur;23/07/14 08:03:19;23/07/14 08:03:20;     1;ok
flux4RiCisBailleur;23/07/14 08:03:04;23/07/14 08:03:04;     0;ok
flux2RiCisBailleur;23/07/14 08:02:24;23/07/14 08:02:24;     0;ok
flux7CisRiPh;23/07/14 08:01:58;23/07/14 08:02:00;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 08:01:29;23/07/14 08:01:29;     0;ok
flux3CisRiPhBauxCc;23/07/14 08:00:59;23/07/14 08:00:59;     0;ok
flux1CisRiPhCc;23/07/14 08:00:20;23/07/14 08:00:22;     2;ok
flux13RiCisActivites;23/07/14 07:50:42;23/07/14 07:50:43;     1;ok
flux11RiCisContactBailleur;23/07/14 07:50:10;23/07/14 07:50:11;     1;ok
flux12CisRiActivites;23/07/14 07:40:25;23/07/14 07:40:25;     0;ok
flux10CisRiContactBailleur;23/07/14 07:40:10;23/07/14 07:40:10;     0;ok
flux14CisRiGedATransferer;23/07/14 07:03:55;23/07/14 07:14:58;   663;ok
flux9RiCisBailleur;23/07/14 07:03:23;23/07/14 07:03:24;     1;ok
flux8RiCisBailleur;23/07/14 07:02:59;23/07/14 07:03:00;     1;ok
flux6RiCisBailleur;23/07/14 07:02:44;23/07/14 07:02:45;     1;ok
flux4RiCisBailleur;23/07/14 07:02:29;23/07/14 07:02:30;     1;ok
flux2RiCisBailleur;23/07/14 07:02:14;23/07/14 07:02:15;     1;ok
flux7CisRiPh;23/07/14 07:01:48;23/07/14 07:01:50;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 07:01:24;23/07/14 07:01:25;     1;ok
flux3CisRiPhBauxCc;23/07/14 07:00:44;23/07/14 07:00:44;     0;ok
flux1CisRiPhCc;23/07/14 07:00:11;23/07/14 07:00:13;     2;ok
flux13RiCisActivites;23/07/14 06:50:49;23/07/14 06:50:50;     1;ok
flux11RiCisContactBailleur;23/07/14 06:50:11;23/07/14 06:50:12;     1;ok
flux12CisRiActivites;23/07/14 06:42:49;23/07/14 06:42:49;     0;ok
flux10CisRiContactBailleur;23/07/14 06:42:11;23/07/14 06:42:12;     1;ok
flux13RiCisActivites;23/07/14 06:40:39;23/07/14 06:40:40;     1;ok
flux11RiCisContactBailleur;23/07/14 06:40:11;23/07/14 06:40:12;     1;ok
flux12CisRiActivites;23/07/14 06:30:39;23/07/14 06:30:40;     1;ok
flux10CisRiContactBailleur;23/07/14 06:30:11;23/07/14 06:30:12;     1;ok
flux14CisRiGedATransferer;23/07/14 06:04:43;23/07/14 06:14:47;   604;ok
flux9RiCisBailleur;23/07/14 06:04:11;23/07/14 06:04:12;     1;ok
flux8RiCisBailleur;23/07/14 06:03:48;23/07/14 06:03:48;     0;ok
flux6RiCisBailleur;23/07/14 06:03:08;23/07/14 06:03:09;     1;ok
flux4RiCisBailleur;23/07/14 06:02:19;23/07/14 06:02:20;     1;ok
flux2RiCisBailleur;23/07/14 06:01:54;23/07/14 06:01:55;     1;ok
flux7CisRiPh;23/07/14 06:01:17;23/07/14 06:01:19;     2;ok
flux5CisRiPhBauxHorsCc;23/07/14 06:00:54;23/07/14 06:00:55;     1;ok
flux3CisRiPhBauxCc;23/07/14 06:00:30;23/07/14 06:00:31;     1;ok
flux1CisRiPhCc;23/07/14 06:00:11;23/07/14 06:00:16;     5;ok
jobqualifierBatchMails;23/07/14 00:03:20;23/07/14 00:03:21;     1;ok
jobqualifierAlerteDeploiementUCF;23/07/14 00:02:54;23/07/14 00:02:55;     1;ok
job_alerteDeploiementLotsC;23/07/14 00:02:16;23/07/14 00:02:17;     1;ok
exporterDeltasPhZdr;23/07/14 00:01:43;23/07/14 00:01:44;     1;ok
exporterCompletPhZdr;23/07/14 00:01:10;23/07/14 00:01:17;     7;ok
jobCreerEtudesB;22/07/14 20:17:39;22/07/14 20:17:39;     0;ok
creerAffaires;22/07/14 20:16:56;22/07/14 20:16:56;     0;ok
calculDateAuPlusTard;22/07/14 20:16:06;22/07/14 20:16:43;    37;ok
job_etape3Et4;22/07/14 20:15:51;22/07/14 20:15:51;     0;ok
cleanCouverturesPCE;22/07/14 20:15:14;22/07/14 20:15:14;     0;ok
jobLireEtudesAB;22/07/14 20:14:15;22/07/14 20:14:16;     1;ok
initZddAndPce;22/07/14 20:14:01;22/07/14 20:14:02;     1;ok
lotissementIntvn;22/07/14 20:07:10;22/07/14 20:13:47;   397;ok
chgtStatutIntvn;22/07/14 20:06:15;22/07/14 20:06:15;     0;ok
nbPceALotir;22/07/14 20:02:09;22/07/14 20:06:03;   234;ok
flux13RiCisActivites;22/07/14 19:50:57;22/07/14 19:50:58;     1;ok
flux11RiCisContactBailleur;22/07/14 19:50:25;22/07/14 19:50:25;     0;ok
flux12CisRiActivites;22/07/14 19:40:21;22/07/14 19:40:22;     1;ok
flux10CisRiContactBailleur;22/07/14 19:40:10;22/07/14 19:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 19:02:57;22/07/14 19:11:30;   513;ok
flux9RiCisBailleur;22/07/14 19:02:26;22/07/14 19:02:27;     1;ok
flux8RiCisBailleur;22/07/14 19:02:12;22/07/14 19:02:13;     1;ok
flux6RiCisBailleur;22/07/14 19:01:50;22/07/14 19:01:51;     1;ok
flux4RiCisBailleur;22/07/14 19:01:36;22/07/14 19:01:37;     1;ok
flux2RiCisBailleur;22/07/14 19:01:20;22/07/14 19:01:21;     1;ok
flux7CisRiPh;22/07/14 19:01:05;22/07/14 19:01:07;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 19:00:46;22/07/14 19:00:46;     0;ok
flux3CisRiPhBauxCc;22/07/14 19:00:32;22/07/14 19:00:32;     0;ok
jobLireEtudesCDE12;22/07/14 19:00:18;22/07/14 19:00:19;     1;ok
flux1CisRiPhCc;22/07/14 19:00:16;22/07/14 19:00:18;     2;ok
flux13RiCisActivites;22/07/14 18:50:37;22/07/14 18:50:38;     1;ok
flux11RiCisContactBailleur;22/07/14 18:50:11;22/07/14 18:50:12;     1;ok
flux12CisRiActivites;22/07/14 18:40:43;22/07/14 18:40:44;     1;ok
flux10CisRiContactBailleur;22/07/14 18:40:23;22/07/14 18:40:23;     0;ok
flux14CisRiGedATransferer;22/07/14 18:04:46;22/07/14 18:13:19;   513;ok
flux9RiCisBailleur;22/07/14 18:04:15;22/07/14 18:04:16;     1;ok
flux8RiCisBailleur;22/07/14 18:04:02;22/07/14 18:04:03;     1;ok
flux6RiCisBailleur;22/07/14 18:03:20;22/07/14 18:03:21;     1;ok
flux4RiCisBailleur;22/07/14 18:02:54;22/07/14 18:02:55;     1;ok
flux2RiCisBailleur;22/07/14 18:02:18;22/07/14 18:02:19;     1;ok
flux7CisRiPh;22/07/14 18:01:51;22/07/14 18:01:53;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 18:01:20;22/07/14 18:01:20;     0;ok
flux3CisRiPhBauxCc;22/07/14 18:00:37;22/07/14 18:00:38;     1;ok
flux1CisRiPhCc;22/07/14 18:00:11;22/07/14 18:00:13;     2;ok
flux13RiCisActivites;22/07/14 17:50:37;22/07/14 17:50:38;     1;ok
flux11RiCisContactBailleur;22/07/14 17:50:11;22/07/14 17:50:12;     1;ok
flux12CisRiActivites;22/07/14 17:40:37;22/07/14 17:40:37;     0;ok
flux10CisRiContactBailleur;22/07/14 17:40:10;22/07/14 17:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 17:04:52;22/07/14 17:14:59;   607;ok
flux9RiCisBailleur;22/07/14 17:04:11;22/07/14 17:04:12;     1;ok
flux8RiCisBailleur;22/07/14 17:03:47;22/07/14 17:03:48;     1;ok
flux6RiCisBailleur;22/07/14 17:03:14;22/07/14 17:03:15;     1;ok
flux4RiCisBailleur;22/07/14 17:02:51;22/07/14 17:02:52;     1;ok
flux2RiCisBailleur;22/07/14 17:02:06;22/07/14 17:02:07;     1;ok
flux7CisRiPh;22/07/14 17:01:36;22/07/14 17:01:38;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 17:01:04;22/07/14 17:01:04;     0;ok
flux3CisRiPhBauxCc;22/07/14 17:00:30;22/07/14 17:00:30;     0;ok
flux1CisRiPhCc;22/07/14 17:00:11;22/07/14 17:00:15;     4;ok
flux13RiCisActivites;22/07/14 16:50:41;22/07/14 16:50:42;     1;ok
flux11RiCisContactBailleur;22/07/14 16:50:11;22/07/14 16:50:12;     1;ok
flux12CisRiActivites;22/07/14 16:40:43;22/07/14 16:40:43;     0;ok
flux10CisRiContactBailleur;22/07/14 16:40:11;22/07/14 16:40:11;     0;ok
flux14CisRiGedATransferer;22/07/14 16:04:46;22/07/14 16:13:20;   514;ok
flux9RiCisBailleur;22/07/14 16:04:14;22/07/14 16:04:15;     1;ok
flux8RiCisBailleur;22/07/14 16:04:02;22/07/14 16:04:02;     0;ok
flux6RiCisBailleur;22/07/14 16:03:17;22/07/14 16:03:18;     1;ok
flux4RiCisBailleur;22/07/14 16:02:52;22/07/14 16:02:53;     1;ok
flux2RiCisBailleur;22/07/14 16:02:02;22/07/14 16:02:03;     1;ok
flux7CisRiPh;22/07/14 16:01:36;22/07/14 16:01:38;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 16:01:09;22/07/14 16:01:10;     1;ok
flux3CisRiPhBauxCc;22/07/14 16:00:45;22/07/14 16:00:45;     0;ok
flux1CisRiPhCc;22/07/14 16:00:19;22/07/14 16:00:22;     3;ok
flux13RiCisActivites;22/07/14 15:50:45;22/07/14 15:50:45;     0;ok
flux11RiCisContactBailleur;22/07/14 15:50:11;22/07/14 15:50:12;     1;ok
flux12CisRiActivites;22/07/14 15:40:41;22/07/14 15:40:42;     1;ok
flux10CisRiContactBailleur;22/07/14 15:40:11;22/07/14 15:40:12;     1;ok
flux14CisRiGedATransferer;22/07/14 15:04:26;22/07/14 15:13:02;   516;ok
flux9RiCisBailleur;22/07/14 15:04:07;22/07/14 15:04:08;     1;ok
flux8RiCisBailleur;22/07/14 15:03:36;22/07/14 15:03:36;     0;ok
flux6RiCisBailleur;22/07/14 15:03:10;22/07/14 15:03:11;     1;ok
flux4RiCisBailleur;22/07/14 15:02:42;22/07/14 15:02:43;     1;ok
flux2RiCisBailleur;22/07/14 15:02:10;22/07/14 15:02:11;     1;ok
flux7CisRiPh;22/07/14 15:01:37;22/07/14 15:01:40;     3;ok
flux5CisRiPhBauxHorsCc;22/07/14 15:01:13;22/07/14 15:01:14;     1;ok
flux3CisRiPhBauxCc;22/07/14 15:00:36;22/07/14 15:00:36;     0;ok
flux1CisRiPhCc;22/07/14 15:00:11;22/07/14 15:00:14;     3;ok
flux13RiCisActivites;22/07/14 14:50:42;22/07/14 14:50:42;     0;ok
flux11RiCisContactBailleur;22/07/14 14:50:11;22/07/14 14:50:12;     1;ok
flux12CisRiActivites;22/07/14 14:40:24;22/07/14 14:40:24;     0;ok
flux10CisRiContactBailleur;22/07/14 14:40:10;22/07/14 14:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 14:04:28;22/07/14 14:13:00;   512;ok
flux9RiCisBailleur;22/07/14 14:04:07;22/07/14 14:04:08;     1;ok
flux8RiCisBailleur;22/07/14 14:03:28;22/07/14 14:03:28;     0;ok
flux6RiCisBailleur;22/07/14 14:03:04;22/07/14 14:03:05;     1;ok
flux4RiCisBailleur;22/07/14 14:02:43;22/07/14 14:02:44;     1;ok
flux2RiCisBailleur;22/07/14 14:02:15;22/07/14 14:02:16;     1;ok
flux7CisRiPh;22/07/14 14:01:53;22/07/14 14:01:55;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 14:01:24;22/07/14 14:01:25;     1;ok
flux3CisRiPhBauxCc;22/07/14 14:01:09;22/07/14 14:01:09;     0;ok
flux1CisRiPhCc;22/07/14 14:00:52;22/07/14 14:00:54;     2;ok
jobLireEtudesCDE12;22/07/14 14:00:14;22/07/14 14:00:14;     0;ok
flux13RiCisActivites;22/07/14 13:50:42;22/07/14 13:50:43;     1;ok
flux11RiCisContactBailleur;22/07/14 13:50:10;22/07/14 13:50:11;     1;ok
flux12CisRiActivites;22/07/14 13:40:36;22/07/14 13:40:36;     0;ok
flux10CisRiContactBailleur;22/07/14 13:40:10;22/07/14 13:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 13:04:45;22/07/14 13:14:49;   604;ok
flux9RiCisBailleur;22/07/14 13:04:12;22/07/14 13:04:13;     1;ok
flux8RiCisBailleur;22/07/14 13:03:27;22/07/14 13:03:28;     1;ok
flux6RiCisBailleur;22/07/14 13:02:54;22/07/14 13:02:55;     1;ok
flux4RiCisBailleur;22/07/14 13:02:17;22/07/14 13:02:18;     1;ok
flux2RiCisBailleur;22/07/14 13:01:53;22/07/14 13:01:54;     1;ok
flux7CisRiPh;22/07/14 13:01:24;22/07/14 13:01:26;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 13:01:09;22/07/14 13:01:09;     0;ok
flux3CisRiPhBauxCc;22/07/14 13:00:53;22/07/14 13:00:53;     0;ok
flux1CisRiPhCc;22/07/14 13:00:10;22/07/14 13:00:12;     2;ok
flux13RiCisActivites;22/07/14 12:50:44;22/07/14 12:50:45;     1;ok
flux11RiCisContactBailleur;22/07/14 12:50:27;22/07/14 12:50:28;     1;ok
flux12CisRiActivites;22/07/14 12:40:23;22/07/14 12:40:23;     0;ok
flux10CisRiContactBailleur;22/07/14 12:40:11;22/07/14 12:40:12;     1;ok
flux14CisRiGedATransferer;22/07/14 12:04:40;22/07/14 12:13:16;   516;ok
flux9RiCisBailleur;22/07/14 12:04:10;22/07/14 12:04:11;     1;ok
flux8RiCisBailleur;22/07/14 12:03:40;22/07/14 12:03:41;     1;ok
flux6RiCisBailleur;22/07/14 12:02:54;22/07/14 12:02:55;     1;ok
flux4RiCisBailleur;22/07/14 12:02:26;22/07/14 12:02:27;     1;ok
flux2RiCisBailleur;22/07/14 12:02:10;22/07/14 12:02:11;     1;ok
flux7CisRiPh;22/07/14 12:01:25;22/07/14 12:01:27;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 12:01:10;22/07/14 12:01:11;     1;ok
flux3CisRiPhBauxCc;22/07/14 12:00:26;22/07/14 12:00:26;     0;ok
flux1CisRiPhCc;22/07/14 12:00:11;22/07/14 12:00:13;     2;ok
flux13RiCisActivites;22/07/14 11:50:25;22/07/14 11:50:26;     1;ok
flux11RiCisContactBailleur;22/07/14 11:50:11;22/07/14 11:50:12;     1;ok
flux12CisRiActivites;22/07/14 11:40:25;22/07/14 11:40:26;     1;ok
flux10CisRiContactBailleur;22/07/14 11:40:11;22/07/14 11:40:12;     1;ok
flux14CisRiGedATransferer;22/07/14 11:04:37;22/07/14 11:15:13;   636;ok
flux9RiCisBailleur;22/07/14 11:03:55;22/07/14 11:03:55;     0;ok
flux8RiCisBailleur;22/07/14 11:03:20;22/07/14 11:03:21;     1;ok
flux6RiCisBailleur;22/07/14 11:02:50;22/07/14 11:02:51;     1;ok
flux4RiCisBailleur;22/07/14 11:02:37;22/07/14 11:02:38;     1;ok
flux2RiCisBailleur;22/07/14 11:02:02;22/07/14 11:02:02;     0;ok
flux7CisRiPh;22/07/14 11:01:27;22/07/14 11:01:29;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 11:01:05;22/07/14 11:01:06;     1;ok
flux3CisRiPhBauxCc;22/07/14 11:00:41;22/07/14 11:00:42;     1;ok
flux1CisRiPhCc;22/07/14 11:00:11;22/07/14 11:00:15;     4;ok
flux13RiCisActivites;22/07/14 10:50:25;22/07/14 10:50:26;     1;ok
flux11RiCisContactBailleur;22/07/14 10:50:10;22/07/14 10:50:11;     1;ok
flux12CisRiActivites;22/07/14 10:40:25;22/07/14 10:40:25;     0;ok
flux10CisRiContactBailleur;22/07/14 10:40:10;22/07/14 10:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 10:04:38;22/07/14 10:13:28;   530;ok
flux9RiCisBailleur;22/07/14 10:04:10;22/07/14 10:04:11;     1;ok
flux8RiCisBailleur;22/07/14 10:03:35;22/07/14 10:03:36;     1;ok
flux6RiCisBailleur;22/07/14 10:03:20;22/07/14 10:03:21;     1;ok
flux4RiCisBailleur;22/07/14 10:02:37;22/07/14 10:02:38;     1;ok
flux2RiCisBailleur;22/07/14 10:02:03;22/07/14 10:02:04;     1;ok
flux7CisRiPh;22/07/14 10:01:27;22/07/14 10:01:30;     3;ok
flux5CisRiPhBauxHorsCc;22/07/14 10:01:04;22/07/14 10:01:04;     0;ok
flux3CisRiPhBauxCc;22/07/14 10:00:35;22/07/14 10:00:36;     1;ok
flux1CisRiPhCc;22/07/14 10:00:10;22/07/14 10:00:20;    10;ok
flux13RiCisActivites;22/07/14 09:50:37;22/07/14 09:50:37;     0;ok
flux11RiCisContactBailleur;22/07/14 09:50:11;22/07/14 09:50:12;     1;ok
flux12CisRiActivites;22/07/14 09:40:33;22/07/14 09:40:33;     0;ok
flux10CisRiContactBailleur;22/07/14 09:40:11;22/07/14 09:40:11;     0;ok
flux14CisRiGedATransferer;22/07/14 09:04:37;22/07/14 09:15:55;   678;ok
flux9RiCisBailleur;22/07/14 09:04:08;22/07/14 09:04:09;     1;ok
flux8RiCisBailleur;22/07/14 09:03:53;22/07/14 09:03:53;     0;ok
flux6RiCisBailleur;22/07/14 09:03:15;22/07/14 09:03:15;     0;ok
flux4RiCisBailleur;22/07/14 09:02:48;22/07/14 09:02:48;     0;ok
flux2RiCisBailleur;22/07/14 09:02:08;22/07/14 09:02:09;     1;ok
flux7CisRiPh;22/07/14 09:01:48;22/07/14 09:01:50;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 09:01:32;22/07/14 09:01:33;     1;ok
flux3CisRiPhBauxCc;22/07/14 09:00:52;22/07/14 09:00:53;     1;ok
flux1CisRiPhCc;22/07/14 09:00:23;22/07/14 09:00:25;     2;ok
jobLireEtudesCDE12;22/07/14 09:00:14;22/07/14 09:00:14;     0;ok
flux13RiCisActivites;22/07/14 08:50:22;22/07/14 08:50:23;     1;ok
flux11RiCisContactBailleur;22/07/14 08:50:11;22/07/14 08:50:11;     0;ok
flux12CisRiActivites;22/07/14 08:40:28;22/07/14 08:40:28;     0;ok
flux10CisRiContactBailleur;22/07/14 08:40:11;22/07/14 08:40:11;     0;ok
flux14CisRiGedATransferer;22/07/14 08:03:54;22/07/14 08:13:58;   604;ok
flux9RiCisBailleur;22/07/14 08:03:17;22/07/14 08:03:18;     1;ok
flux8RiCisBailleur;22/07/14 08:03:02;22/07/14 08:03:03;     1;ok
flux6RiCisBailleur;22/07/14 08:02:26;22/07/14 08:02:27;     1;ok
flux4RiCisBailleur;22/07/14 08:01:58;22/07/14 08:01:58;     0;ok
flux2RiCisBailleur;22/07/14 08:01:33;22/07/14 08:01:34;     1;ok
flux7CisRiPh;22/07/14 08:01:20;22/07/14 08:01:22;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 08:00:56;22/07/14 08:00:57;     1;ok
flux3CisRiPhBauxCc;22/07/14 08:00:27;22/07/14 08:00:27;     0;ok
flux1CisRiPhCc;22/07/14 08:00:10;22/07/14 08:00:12;     2;ok
flux13RiCisActivites;22/07/14 07:50:31;22/07/14 07:50:32;     1;ok
flux11RiCisContactBailleur;22/07/14 07:50:10;22/07/14 07:50:11;     1;ok
flux12CisRiActivites;22/07/14 07:40:22;22/07/14 07:40:23;     1;ok
flux10CisRiContactBailleur;22/07/14 07:40:10;22/07/14 07:40:11;     1;ok
flux14CisRiGedATransferer;22/07/14 07:04:38;22/07/14 07:15:14;   636;ok
flux9RiCisBailleur;22/07/14 07:04:12;22/07/14 07:04:12;     0;ok
flux8RiCisBailleur;22/07/14 07:03:58;22/07/14 07:03:59;     1;ok
flux6RiCisBailleur;22/07/14 07:03:14;22/07/14 07:03:15;     1;ok
flux4RiCisBailleur;22/07/14 07:02:44;22/07/14 07:02:45;     1;ok
flux2RiCisBailleur;22/07/14 07:02:10;22/07/14 07:02:11;     1;ok
flux7CisRiPh;22/07/14 07:01:28;22/07/14 07:01:30;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 07:01:06;22/07/14 07:01:06;     0;ok
flux3CisRiPhBauxCc;22/07/14 07:00:38;22/07/14 07:00:39;     1;ok
flux1CisRiPhCc;22/07/14 07:00:11;22/07/14 07:00:13;     2;ok
flux13RiCisActivites;22/07/14 06:50:48;22/07/14 06:50:49;     1;ok
flux11RiCisContactBailleur;22/07/14 06:50:18;22/07/14 06:50:19;     1;ok
flux12CisRiActivites;22/07/14 06:42:42;22/07/14 06:42:42;     0;ok
flux10CisRiContactBailleur;22/07/14 06:42:12;22/07/14 06:42:12;     0;ok
flux13RiCisActivites;22/07/14 06:40:43;22/07/14 06:40:44;     1;ok
flux11RiCisContactBailleur;22/07/14 06:40:11;22/07/14 06:40:11;     0;ok
flux12CisRiActivites;22/07/14 06:30:24;22/07/14 06:30:25;     1;ok
flux10CisRiContactBailleur;22/07/14 06:30:11;22/07/14 06:30:12;     1;ok
flux14CisRiGedATransferer;22/07/14 06:04:01;22/07/14 06:14:20;   619;ok
flux9RiCisBailleur;22/07/14 06:03:28;22/07/14 06:03:29;     1;ok
flux8RiCisBailleur;22/07/14 06:03:00;22/07/14 06:03:01;     1;ok
flux6RiCisBailleur;22/07/14 06:02:44;22/07/14 06:02:45;     1;ok
flux4RiCisBailleur;22/07/14 06:02:14;22/07/14 06:02:15;     1;ok
flux2RiCisBailleur;22/07/14 06:01:59;22/07/14 06:02:00;     1;ok
flux7CisRiPh;22/07/14 06:01:20;22/07/14 06:01:22;     2;ok
flux5CisRiPhBauxHorsCc;22/07/14 06:01:04;22/07/14 06:01:05;     1;ok
flux3CisRiPhBauxCc;22/07/14 06:00:29;22/07/14 06:00:30;     1;ok
flux1CisRiPhCc;22/07/14 06:00:11;22/07/14 06:00:16;     5;ok
