JOB;DEBUT;FIN;DUREE_SEC;ETAT
flux15CisRiGedASupprimer;23/11/15 12:06:14;23/11/15 12:06:18;4;ok
flux9RiCisBailleur;23/11/15 12:05:40;23/11/15 12:05:43;3;ok
flux8RiCisBailleur;23/11/15 12:05:05;23/11/15 12:05:07;2;ok
flux6RiCisBailleur;23/11/15 12:04:29;23/11/15 12:04:32;3;ok
flux4RiCisBailleur;23/11/15 12:03:55;23/11/15 12:03:58;3;ok
flux2RiCisBailleur;23/11/15 12:03:20;23/11/15 12:03:22;2;ok
flux7CisRiPh;23/11/15 12:02:39;23/11/15 12:02:48;9;ok
flux5CisRiPhBauxHorsCc;23/11/15 12:02:05;23/11/15 12:02:06;1;ok
flux3CisRiPhBauxCc;23/11/15 12:01:28;23/11/15 12:01:30;2;ok
creationRepertoireGed;23/11/15 12:00:49;23/11/15 12:00:49;0;ok
flux1CisRiPhCc;23/11/15 12:00:49;23/11/15 12:00:54;5;ok
flux13RiCisActivites;23/11/15 11:08:36;23/11/15 11:08:39;3;ok
flux11RiCisContactBailleur;23/11/15 11:08:01;23/11/15 11:08:04;3;ok
flux12CisRiActivites;23/11/15 11:07:26;23/11/15 11:07:28;2;ok
flux10CisRiContactBailleur;23/11/15 11:06:51;23/11/15 11:06:52;1;ok
flux15CisRiGedASupprimer;23/11/15 11:06:17;23/11/15 11:06:21;4;ok
flux9RiCisBailleur;23/11/15 11:05:42;23/11/15 11:05:45;3;ok
flux8RiCisBailleur;23/11/15 11:05:07;23/11/15 11:05:09;2;ok
flux6RiCisBailleur;23/11/15 11:04:32;23/11/15 11:04:35;3;ok
flux4RiCisBailleur;23/11/15 11:03:57;23/11/15 11:04:00;3;ok
flux2RiCisBailleur;23/11/15 11:03:22;23/11/15 11:03:24;2;ok
flux7CisRiPh;23/11/15 11:02:41;23/11/15 11:02:52;11;ok
flux5CisRiPhBauxHorsCc;23/11/15 11:02:07;23/11/15 11:02:08;1;ok
flux3CisRiPhBauxCc;23/11/15 11:01:33;23/11/15 11:01:34;1;ok
creationRepertoireGed;23/11/15 11:00:52;23/11/15 11:00:53;1;ok
flux1CisRiPhCc;23/11/15 11:00:52;23/11/15 11:01:01;9;ok
flux13RiCisActivites;23/11/15 10:08:25;23/11/15 10:08:27;2;ok
flux11RiCisContactBailleur;23/11/15 10:07:50;23/11/15 10:07:52;2;ok
flux12CisRiActivites;23/11/15 10:07:20;23/11/15 10:07:21;1;ok
flux10CisRiContactBailleur;23/11/15 10:06:50;23/11/15 10:06:51;1;ok
flux15CisRiGedASupprimer;23/11/15 10:06:16;23/11/15 10:06:21;5;ok
flux9RiCisBailleur;23/11/15 10:05:40;23/11/15 10:05:43;3;ok
flux8RiCisBailleur;23/11/15 10:05:06;23/11/15 10:05:08;2;ok
flux6RiCisBailleur;23/11/15 10:04:31;23/11/15 10:04:33;2;ok
flux4RiCisBailleur;23/11/15 10:03:56;23/11/15 10:03:58;2;ok
flux2RiCisBailleur;23/11/15 10:03:21;23/11/15 10:03:24;3;ok
flux7CisRiPh;23/11/15 10:02:35;23/11/15 10:02:48;13;ok
flux5CisRiPhBauxHorsCc;23/11/15 10:02:01;23/11/15 10:02:02;1;ok
flux3CisRiPhBauxCc;23/11/15 10:01:26;23/11/15 10:01:28;2;ok
flux1CisRiPhCc;23/11/15 10:00:48;23/11/15 10:00:53;5;ok
creationRepertoireGed;23/11/15 10:00:48;23/11/15 10:00:48;0;ok
flux13RiCisActivites;23/11/15 09:08:39;23/11/15 09:08:41;2;ok
flux11RiCisContactBailleur;23/11/15 09:08:04;23/11/15 09:08:07;3;ok
flux12CisRiActivites;23/11/15 09:07:34;23/11/15 09:07:35;1;ok
flux10CisRiContactBailleur;23/11/15 09:07:04;23/11/15 09:07:05;1;ok
flux15CisRiGedASupprimer;23/11/15 09:06:29;23/11/15 09:06:33;4;ok
flux9RiCisBailleur;23/11/15 09:05:55;23/11/15 09:05:58;3;ok
flux8RiCisBailleur;23/11/15 09:05:21;23/11/15 09:05:24;3;ok
flux6RiCisBailleur;23/11/15 09:04:46;23/11/15 09:04:49;3;ok
flux4RiCisBailleur;23/11/15 09:04:11;23/11/15 09:04:14;3;ok
flux2RiCisBailleur;23/11/15 09:03:37;23/11/15 09:03:39;2;ok
flux7CisRiPh;23/11/15 09:02:56;23/11/15 09:03:05;9;ok
flux5CisRiPhBauxHorsCc;23/11/15 09:02:21;23/11/15 09:02:22;1;ok
flux3CisRiPhBauxCc;23/11/15 09:01:48;23/11/15 09:01:49;1;ok
lireEtudesCDE12;23/11/15 09:01:05;23/11/15 09:01:07;2;ok
creationRepertoireGed;23/11/15 09:01:05;23/11/15 09:01:06;1;ok
flux1CisRiPhCc;23/11/15 09:01:05;23/11/15 09:01:11;6;ok
flux13RiCisActivites;23/11/15 08:08:30;23/11/15 08:08:33;3;ok
flux11RiCisContactBailleur;23/11/15 08:07:55;23/11/15 08:07:58;3;ok
flux12CisRiActivites;23/11/15 08:07:20;23/11/15 08:07:21;1;ok
flux10CisRiContactBailleur;23/11/15 08:06:45;23/11/15 08:06:46;1;ok
flux15CisRiGedASupprimer;23/11/15 08:06:10;23/11/15 08:06:14;4;ok
flux9RiCisBailleur;23/11/15 08:05:36;23/11/15 08:05:39;3;ok
flux8RiCisBailleur;23/11/15 08:05:00;23/11/15 08:05:03;3;ok
flux6RiCisBailleur;23/11/15 08:04:26;23/11/15 08:04:29;3;ok
flux4RiCisBailleur;23/11/15 08:03:51;23/11/15 08:03:53;2;ok
flux2RiCisBailleur;23/11/15 08:03:16;23/11/15 08:03:18;2;ok
flux7CisRiPh;23/11/15 08:02:31;23/11/15 08:02:41;10;ok
flux5CisRiPhBauxHorsCc;23/11/15 08:01:55;23/11/15 08:01:57;2;ok
flux3CisRiPhBauxCc;23/11/15 08:01:22;23/11/15 08:01:23;1;ok
creationRepertoireGed;23/11/15 08:00:47;23/11/15 08:00:47;0;ok
flux1CisRiPhCc;23/11/15 08:00:47;23/11/15 08:00:49;2;ok
flux13RiCisActivites;23/11/15 07:08:58;23/11/15 07:09:02;4;ok
flux11RiCisContactBailleur;23/11/15 07:08:22;23/11/15 07:08:26;4;ok
flux12CisRiActivites;23/11/15 07:07:47;23/11/15 07:07:48;1;ok
flux10CisRiContactBailleur;23/11/15 07:07:12;23/11/15 07:07:14;2;ok
flux15CisRiGedASupprimer;23/11/15 07:06:33;23/11/15 07:06:41;8;ok
flux9RiCisBailleur;23/11/15 07:05:58;23/11/15 07:06:01;3;ok
flux8RiCisBailleur;23/11/15 07:05:23;23/11/15 07:05:26;3;ok
flux6RiCisBailleur;23/11/15 07:04:49;23/11/15 07:04:51;2;ok
flux4RiCisBailleur;23/11/15 07:04:14;23/11/15 07:04:16;2;ok
flux2RiCisBailleur;23/11/15 07:03:38;23/11/15 07:03:41;3;ok
flux7CisRiPh;23/11/15 07:02:33;23/11/15 07:03:05;32;ok
flux5CisRiPhBauxHorsCc;23/11/15 07:01:58;23/11/15 07:01:59;1;ok
flux3CisRiPhBauxCc;23/11/15 07:01:25;23/11/15 07:01:26;1;ok
creationRepertoireGed;23/11/15 07:00:48;23/11/15 07:00:48;0;ok
flux1CisRiPhCc;23/11/15 07:00:48;23/11/15 07:00:51;3;ok
flux13RiCisActivites;23/11/15 06:08:47;23/11/15 06:08:51;4;ok
flux11RiCisContactBailleur;23/11/15 06:08:08;23/11/15 06:08:12;4;ok
flux12CisRiActivites;23/11/15 06:07:32;23/11/15 06:07:34;2;ok
flux10CisRiContactBailleur;23/11/15 06:06:57;23/11/15 06:06:58;1;ok
flux15CisRiGedASupprimer;23/11/15 06:06:18;23/11/15 06:06:27;9;ok
flux9RiCisBailleur;23/11/15 06:05:43;23/11/15 06:05:47;4;ok
flux8RiCisBailleur;23/11/15 06:05:07;23/11/15 06:05:10;3;ok
flux6RiCisBailleur;23/11/15 06:04:32;23/11/15 06:04:35;3;ok
flux4RiCisBailleur;23/11/15 06:03:57;23/11/15 06:04:00;3;ok
flux2RiCisBailleur;23/11/15 06:03:23;23/11/15 06:03:26;3;ok
flux7CisRiPh;23/11/15 06:02:37;23/11/15 06:02:49;12;ok
flux5CisRiPhBauxHorsCc;23/11/15 06:02:02;23/11/15 06:02:03;1;ok
flux3CisRiPhBauxCc;23/11/15 06:01:28;23/11/15 06:01:30;2;ok
flux1CisRiPhCc;23/11/15 06:00:52;23/11/15 06:00:55;3;ok
creationRepertoireGed;23/11/15 06:00:51;23/11/15 06:00:52;1;ok
batchMails;23/11/15 00:43:16;23/11/15 00:43:17;1;ok
creationAlerteMail;23/11/15 00:42:42;23/11/15 00:42:46;4;ok
alerteDeploiementUCF;23/11/15 00:42:06;23/11/15 00:42:07;1;ok
alerteDeploiementLotsC;23/11/15 00:41:32;23/11/15 00:41:33;1;KO / en cours (3)
fluxSdpC33;23/11/15 00:40:41;23/11/15 00:40:44;3;ok
fluxSdpC32;23/11/15 00:40:02;23/11/15 00:40:07;5;ok
fluxSdpC31;23/11/15 00:39:21;23/11/15 00:39:27;6;ok
suiviMaterielLivraisonStock;23/11/15 00:38:47;23/11/15 00:38:48;1;ok
fluxSsid63;23/11/15 00:38:13;23/11/15 00:38:14;1;ok
dmdApproArtLivraisons;23/11/15 00:37:40;23/11/15 00:37:41;1;ok
chgtStatutDemandeRetour;23/11/15 00:37:06;23/11/15 00:37:07;1;ok
chgtStatutDemandeAppro;23/11/15 00:36:31;23/11/15 00:36:32;1;ok
calculBesoinPrevisionnelKDetails;23/11/15 00:36:00;23/11/15 00:36:01;1;ok
calculBesoinPrevisionnelK;23/11/15 00:35:25;23/11/15 00:35:28;3;ok
creationCommandeAutomatique;23/11/15 00:34:48;23/11/15 00:34:49;1;ok
calculBesoinPrevisionnelCDetail;23/11/15 00:34:16;23/11/15 00:34:18;2;ok
exporterFiabDonneesClient;23/11/15 00:03:12;23/11/15 00:03:14;2;ok
masterImporterFiabDonneesClient;23/11/15 00:02:31;23/11/15 00:02:34;3;ok
relationsClientsStats;23/11/15 00:01:51;23/11/15 00:01:54;3;ok
calculBesoinPrevisionnelCompteur;23/11/15 00:01:51;23/11/15 00:33:45;1914;ok
calculPceTotalFinal;22/11/15 05:59:48;22/11/15 06:01:12;84;ok
affectationAutomatique;22/11/15 05:41:05;22/11/15 05:41:38;33;ok
calculPceALotir;22/11/15 05:33:59;22/11/15 05:59:16;1517;ok
traitementUnites;22/11/15 05:32:33;22/11/15 05:35:35;182;ok
changeStatutIntervention;22/11/15 05:32:32;22/11/15 05:33:16;44;ok
traitementUnites;22/11/15 05:27:28;22/11/15 05:39:10;702;ok
traitementUnites;22/11/15 05:27:28;22/11/15 05:33:29;361;ok
traitementUnites;22/11/15 05:25:28;22/11/15 05:40:32;904;ok
traitementUnites;22/11/15 05:24:52;22/11/15 05:32:48;476;ok
traitementUnites;22/11/15 05:23:07;22/11/15 05:32:32;565;ok
traitementUnites;22/11/15 05:19:47;22/11/15 05:25:26;339;ok
traitementUnites;22/11/15 05:18:58;22/11/15 05:27:28;510;ok
traitementUnites;22/11/15 05:18:37;22/11/15 05:27:27;530;ok
traitementUnites;22/11/15 05:18:32;22/11/15 05:18:35;3;ok
traitementUnites;22/11/15 05:15:00;22/11/15 05:19:46;286;ok
traitementUnites;22/11/15 05:11:50;22/11/15 05:18:32;402;ok
traitementUnites;22/11/15 05:08:20;22/11/15 05:14:59;399;ok
traitementUnites;22/11/15 05:05:03;22/11/15 05:24:52;1189;ok
traitementUnites;22/11/15 05:01:24;22/11/15 05:18:57;1053;ok
traitementUnites;22/11/15 04:59:36;22/11/15 05:08:20;524;ok
traitementUnites;22/11/15 04:58:58;22/11/15 05:11:49;771;ok
traitementUnites;22/11/15 04:56:54;22/11/15 05:23:07;1573;ok
traitementUnites;22/11/15 04:48:25;22/11/15 04:58:56;631;ok
traitementUnites;22/11/15 04:48:25;22/11/15 04:59:36;671;ok
traitementUnites;22/11/15 04:48:25;22/11/15 05:05:01;996;ok
traitementUnites;22/11/15 04:48:25;22/11/15 04:56:51;506;ok
traitementUnites;22/11/15 04:48:25;22/11/15 05:01:23;778;ok
changementPerimetre;22/11/15 04:48:21;22/11/15 05:40:32;3131;ok
calculPonderationPce;22/11/15 04:34:15;22/11/15 05:31:49;3454;KO / en cours (3)
lotissementIntervention;22/11/15 04:16:06;22/11/15 04:33:42;1056;ok
determinerBesoinsRendezVous;22/11/15 04:01:15;22/11/15 04:15:22;847;KO / en cours (3)
recreerInterventions;22/11/15 04:01:15;22/11/15 04:12:08;653;ok
calculerPerimetre;22/11/15 04:01:15;22/11/15 04:47:45;2790;ok
creerAffaires;22/11/15 02:58:38;22/11/15 02:58:40;2;ok
determinerPrestationsEffectuees;22/11/15 00:08:43;22/11/15 00:08:49;6;ok
planificationTournee;22/11/15 00:08:03;22/11/15 00:08:06;3;ok
exporterDeltasPHZDR;22/11/15 00:06:41;22/11/15 00:07:17;36;ok
creerEtudesB;22/11/15 00:02:45;22/11/15 00:03:06;21;ok
exporterCompletPHZDR;22/11/15 00:02:45;22/11/15 00:06:02;197;ok
E3_INIT;21/11/15 23:03:29;22/11/15 04:13:56;18627;KO / en cours (3)
fluxSSGH;21/11/15 22:30:31;21/11/15 22:30:33;2;ok
E2_PCE;21/11/15 22:00:00;21/11/15 22:43:20;2600;ok
calculDateAuPlusTard;21/11/15 21:02:50;22/11/15 02:58:04;21314;ok
lireEtudesCDE34;21/11/15 21:02:07;21/11/15 21:02:07;0;ok
cleanCouverturesPCE;21/11/15 21:01:23;21/11/15 21:01:35;12;ok
lireEtudesAB;21/11/15 21:00:47;21/11/15 21:00:48;1;ok
supervisionErreurTampon;21/11/15 21:00:47;21/11/15 21:01:11;24;ok
fluxSSGH;21/11/15 20:30:45;21/11/15 20:30:48;3;ok
purgeSupervision;21/11/15 20:30:44;21/11/15 20:30:50;6;ok
creationRepertoireGed;21/11/15 19:00:35;21/11/15 19:00:36;1;ok
creationRepertoireGed;21/11/15 18:00:36;21/11/15 18:00:36;0;ok
creationRepertoireGed;21/11/15 17:00:50;21/11/15 17:00:50;0;ok
lireEtudesCDE12;21/11/15 17:00:47;21/11/15 17:00:49;2;ok
creationRepertoireGed;21/11/15 16:00:35;21/11/15 16:00:35;0;ok
creationRepertoireGed;21/11/15 15:00:35;21/11/15 15:00:35;0;ok
creationRepertoireGed;21/11/15 14:00:36;21/11/15 14:00:36;0;ok
creationRepertoireGed;21/11/15 13:00:49;21/11/15 13:00:49;0;ok
lireEtudesCDE12;21/11/15 13:00:43;21/11/15 13:00:45;2;ok
creationRepertoireGed;21/11/15 12:00:35;21/11/15 12:00:35;0;ok
flux13RiCisActivites;21/11/15 11:08:36;21/11/15 11:08:38;2;ok
flux11RiCisContactBailleur;21/11/15 11:08:01;21/11/15 11:08:03;2;ok
flux12CisRiActivites;21/11/15 11:07:26;21/11/15 11:07:27;1;ok
flux10CisRiContactBailleur;21/11/15 11:06:50;21/11/15 11:06:51;1;ok
flux15CisRiGedASupprimer;21/11/15 11:06:16;21/11/15 11:06:17;1;KO / en cours (3)
flux9RiCisBailleur;21/11/15 11:05:42;21/11/15 11:05:44;2;ok
flux8RiCisBailleur;21/11/15 11:05:06;21/11/15 11:05:08;2;ok
flux6RiCisBailleur;21/11/15 11:04:31;21/11/15 11:04:33;2;ok
flux4RiCisBailleur;21/11/15 11:03:57;21/11/15 11:03:59;2;ok
flux2RiCisBailleur;21/11/15 11:03:22;21/11/15 11:03:24;2;ok
flux7CisRiPh;21/11/15 11:02:36;21/11/15 11:02:50;14;ok
flux5CisRiPhBauxHorsCc;21/11/15 11:02:01;21/11/15 11:02:02;1;ok
flux3CisRiPhBauxCc;21/11/15 11:01:27;21/11/15 11:01:28;1;ok
flux1CisRiPhCc;21/11/15 11:00:51;21/11/15 11:00:53;2;ok
creationRepertoireGed;21/11/15 11:00:50;21/11/15 11:00:51;1;ok
flux13RiCisActivites;21/11/15 10:08:29;21/11/15 10:08:32;3;ok
flux11RiCisContactBailleur;21/11/15 10:07:54;21/11/15 10:07:57;3;ok
flux12CisRiActivites;21/11/15 10:07:19;21/11/15 10:07:20;1;ok
flux10CisRiContactBailleur;21/11/15 10:06:45;21/11/15 10:06:46;1;ok
flux15CisRiGedASupprimer;21/11/15 10:06:10;21/11/15 10:06:14;4;ok
flux9RiCisBailleur;21/11/15 10:05:35;21/11/15 10:05:38;3;ok
flux8RiCisBailleur;21/11/15 10:05:00;21/11/15 10:05:02;2;ok
flux6RiCisBailleur;21/11/15 10:04:26;21/11/15 10:04:28;2;ok
flux4RiCisBailleur;21/11/15 10:03:50;21/11/15 10:03:52;2;ok
flux2RiCisBailleur;21/11/15 10:03:15;21/11/15 10:03:18;3;ok
flux7CisRiPh;21/11/15 10:02:29;21/11/15 10:02:43;14;ok
flux5CisRiPhBauxHorsCc;21/11/15 10:01:59;21/11/15 10:02:00;1;ok
flux3CisRiPhBauxCc;21/11/15 10:01:25;21/11/15 10:01:26;1;ok
flux1CisRiPhCc;21/11/15 10:00:48;21/11/15 10:00:50;2;ok
creationRepertoireGed;21/11/15 10:00:47;21/11/15 10:00:48;1;ok
flux13RiCisActivites;21/11/15 09:08:38;21/11/15 09:08:41;3;ok
flux11RiCisContactBailleur;21/11/15 09:08:04;21/11/15 09:08:07;3;ok
flux12CisRiActivites;21/11/15 09:07:34;21/11/15 09:07:35;1;ok
flux10CisRiContactBailleur;21/11/15 09:07:04;21/11/15 09:07:05;1;ok
flux15CisRiGedASupprimer;21/11/15 09:06:29;21/11/15 09:06:33;4;ok
flux9RiCisBailleur;21/11/15 09:05:55;21/11/15 09:05:58;3;ok
flux8RiCisBailleur;21/11/15 09:05:20;21/11/15 09:05:23;3;ok
flux6RiCisBailleur;21/11/15 09:04:45;21/11/15 09:04:48;3;ok
flux4RiCisBailleur;21/11/15 09:04:10;21/11/15 09:04:13;3;ok
flux2RiCisBailleur;21/11/15 09:03:35;21/11/15 09:03:38;3;ok
flux7CisRiPh;21/11/15 09:02:50;21/11/15 09:03:02;12;ok
flux5CisRiPhBauxHorsCc;21/11/15 09:02:15;21/11/15 09:02:16;1;ok
flux3CisRiPhBauxCc;21/11/15 09:01:44;21/11/15 09:01:45;1;ok
creationRepertoireGed;21/11/15 09:01:05;21/11/15 09:01:06;1;ok
flux1CisRiPhCc;21/11/15 09:01:05;21/11/15 09:01:09;4;ok
lireEtudesCDE12;21/11/15 09:01:05;21/11/15 09:01:08;3;ok
flux13RiCisActivites;21/11/15 08:08:50;21/11/15 08:08:53;3;ok
flux11RiCisContactBailleur;21/11/15 08:08:15;21/11/15 08:08:17;2;ok
flux12CisRiActivites;21/11/15 08:07:40;21/11/15 08:07:41;1;ok
flux10CisRiContactBailleur;21/11/15 08:07:05;21/11/15 08:07:06;1;ok
flux15CisRiGedASupprimer;21/11/15 08:06:30;21/11/15 08:06:34;4;ok
flux9RiCisBailleur;21/11/15 08:05:55;21/11/15 08:05:58;3;ok
flux8RiCisBailleur;21/11/15 08:05:21;21/11/15 08:05:24;3;ok
flux6RiCisBailleur;21/11/15 08:04:46;21/11/15 08:04:48;2;ok
flux4RiCisBailleur;21/11/15 08:04:11;21/11/15 08:04:13;2;ok
flux2RiCisBailleur;21/11/15 08:03:36;21/11/15 08:03:39;3;ok
flux7CisRiPh;21/11/15 08:02:35;21/11/15 08:03:00;25;ok
flux5CisRiPhBauxHorsCc;21/11/15 08:02:00;21/11/15 08:02:01;1;ok
flux3CisRiPhBauxCc;21/11/15 08:01:27;21/11/15 08:01:29;2;ok
flux1CisRiPhCc;21/11/15 08:00:51;21/11/15 08:00:53;2;ok
creationRepertoireGed;21/11/15 08:00:49;21/11/15 08:00:50;1;ok
flux13RiCisActivites;21/11/15 07:08:34;21/11/15 07:08:36;2;ok
flux11RiCisContactBailleur;21/11/15 07:07:59;21/11/15 07:08:01;2;ok
flux12CisRiActivites;21/11/15 07:07:28;21/11/15 07:07:30;2;ok
flux10CisRiContactBailleur;21/11/15 07:06:54;21/11/15 07:06:55;1;ok
flux15CisRiGedASupprimer;21/11/15 07:06:14;21/11/15 07:06:22;8;ok
flux9RiCisBailleur;21/11/15 07:05:39;21/11/15 07:05:42;3;ok
flux8RiCisBailleur;21/11/15 07:05:04;21/11/15 07:05:06;2;ok
flux6RiCisBailleur;21/11/15 07:04:29;21/11/15 07:04:32;3;ok
flux4RiCisBailleur;21/11/15 07:03:54;21/11/15 07:03:57;3;ok
flux2RiCisBailleur;21/11/15 07:03:19;21/11/15 07:03:22;3;ok
flux7CisRiPh;21/11/15 07:02:34;21/11/15 07:02:49;15;ok
flux5CisRiPhBauxHorsCc;21/11/15 07:01:59;21/11/15 07:02:01;2;ok
flux3CisRiPhBauxCc;21/11/15 07:01:25;21/11/15 07:01:26;1;ok
creationRepertoireGed;21/11/15 07:00:47;21/11/15 07:00:50;3;ok
flux1CisRiPhCc;21/11/15 07:00:47;21/11/15 07:00:51;4;ok
calculPceTotalFinal;21/11/15 06:28:59;21/11/15 06:30:23;84;ok
flux13RiCisActivites;21/11/15 06:11:36;21/11/15 06:11:38;2;ok
flux11RiCisContactBailleur;21/11/15 06:10:51;21/11/15 06:10:55;4;ok
flux12CisRiActivites;21/11/15 06:10:10;21/11/15 06:10:12;2;ok
affectationAutomatique;21/11/15 06:09:52;21/11/15 06:10:57;65;ok
flux10CisRiContactBailleur;21/11/15 06:09:24;21/11/15 06:09:26;2;ok
flux15CisRiGedASupprimer;21/11/15 06:08:37;21/11/15 06:08:47;10;ok
flux9RiCisBailleur;21/11/15 06:07:56;21/11/15 06:08:00;4;ok
flux8RiCisBailleur;21/11/15 06:07:15;21/11/15 06:07:23;8;ok
flux6RiCisBailleur;21/11/15 06:06:31;21/11/15 06:06:36;5;ok
flux4RiCisBailleur;21/11/15 06:05:40;21/11/15 06:05:46;6;ok
flux2RiCisBailleur;21/11/15 06:04:52;21/11/15 06:04:55;3;ok
flux7CisRiPh;21/11/15 06:03:38;21/11/15 06:04:08;30;ok
flux5CisRiPhBauxHorsCc;21/11/15 06:02:55;21/11/15 06:02:58;3;ok
flux3CisRiPhBauxCc;21/11/15 06:02:15;21/11/15 06:02:19;4;ok
creationRepertoireGed;21/11/15 06:01:20;21/11/15 06:01:25;5;ok
flux1CisRiPhCc;21/11/15 06:01:20;21/11/15 06:01:34;14;ok
traitementUnites;21/11/15 05:59:43;21/11/15 06:09:06;563;ok
traitementUnites;21/11/15 05:54:17;21/11/15 06:00:24;367;ok
traitementUnites;21/11/15 05:54:13;21/11/15 05:54:16;3;ok
traitementUnites;21/11/15 05:53:38;21/11/15 06:07:13;815;ok
traitementUnites;21/11/15 05:49:25;21/11/15 05:59:41;616;ok
traitementUnites;21/11/15 05:47:46;21/11/15 06:07:16;1170;ok
traitementUnites;21/11/15 05:46:47;21/11/15 05:53:38;411;ok
traitementUnites;21/11/15 05:43:51;21/11/15 05:49:25;334;ok
calculPceALotir;21/11/15 05:40:32;21/11/15 06:28:27;2875;ok
traitementUnites;21/11/15 05:39:59;21/11/15 06:04:27;1468;ok
changeStatutIntervention;21/11/15 05:38:41;21/11/15 05:39:52;71;ok
traitementUnites;21/11/15 05:38:22;21/11/15 05:46:46;504;ok
traitementUnites;21/11/15 05:34:54;21/11/15 05:54:13;1159;ok
traitementUnites;21/11/15 05:32:20;21/11/15 05:47:45;925;ok
traitementUnites;21/11/15 05:28:48;21/11/15 05:39:58;670;ok
traitementUnites;21/11/15 05:24:30;21/11/15 05:32:20;470;ok
traitementUnites;21/11/15 05:24:30;21/11/15 05:38:22;832;ok
traitementUnites;21/11/15 05:24:20;21/11/15 05:28:47;267;ok
traitementUnites;21/11/15 05:18:55;21/11/15 05:34:53;958;ok
traitementUnites;21/11/15 05:13:48;21/11/15 05:43:50;1802;ok
traitementUnites;21/11/15 05:04:00;21/11/15 05:24:19;1219;ok
traitementUnites;21/11/15 05:04:00;21/11/15 05:24:29;1229;ok
traitementUnites;21/11/15 05:04:00;21/11/15 05:24:30;1230;ok
traitementUnites;21/11/15 05:04:00;21/11/15 05:18:53;893;ok
traitementUnites;21/11/15 05:04:00;21/11/15 05:13:46;586;ok
changementPerimetre;21/11/15 05:03:49;21/11/15 06:09:06;3917;ok
calculPonderationPce;21/11/15 04:28:13;21/11/15 05:38:01;4188;KO / en cours (3)
lotissementIntervention;21/11/15 04:17:09;21/11/15 04:27:26;617;ok
recreerInterventions;21/11/15 04:01:06;21/11/15 04:13:38;752;ok
calculerPerimetre;21/11/15 04:01:06;21/11/15 05:03:03;3717;ok
determinerBesoinsRendezVous;21/11/15 04:01:06;21/11/15 04:16:33;927;KO / en cours (3)
creerAffaires;21/11/15 02:24:31;21/11/15 02:24:32;1;ok
determinerPrestationsEffectuees;21/11/15 00:07:31;21/11/15 00:07:36;5;ok
planificationTournee;21/11/15 00:06:37;21/11/15 00:06:54;17;ok
exporterDeltasPHZDR;21/11/15 00:05:25;21/11/15 00:05:57;32;ok
exporterFiabDonneesClient;21/11/15 00:04:39;21/11/15 00:04:43;4;ok
masterImporterFiabDonneesClient;21/11/15 00:03:03;21/11/15 00:03:08;5;ok
creerEtudesB;21/11/15 00:02:14;21/11/15 00:02:17;3;ok
exporterCompletPHZDR;21/11/15 00:02:14;21/11/15 00:04:44;150;ok
relationsClientsStats;21/11/15 00:02:14;21/11/15 00:02:16;2;ok
E3_INIT;20/11/15 23:54:11;21/11/15 04:44:42;17431;KO / en cours (3)
fluxSSGH;20/11/15 22:30:40;20/11/15 22:30:42;2;ok
E2_PCE;20/11/15 22:00:02;20/11/15 23:46:19;6377;ok
calculDateAuPlusTard;20/11/15 21:02:52;21/11/15 02:23:56;19264;ok
lireEtudesCDE34;20/11/15 21:02:10;20/11/15 21:02:10;0;ok
cleanCouverturesPCE;20/11/15 21:01:26;20/11/15 21:01:38;12;ok
supervisionErreurTampon;20/11/15 21:00:47;20/11/15 21:01:16;29;ok
lireEtudesAB;20/11/15 21:00:46;20/11/15 21:00:47;1;ok
fluxSSGH;20/11/15 20:30:45;20/11/15 20:30:47;2;ok
purgeSupervision;20/11/15 20:30:44;20/11/15 20:30:52;8;ok
flux13RiCisActivites;20/11/15 19:08:32;20/11/15 19:08:35;3;ok
flux11RiCisContactBailleur;20/11/15 19:07:58;20/11/15 19:08:01;3;ok
flux12CisRiActivites;20/11/15 19:07:23;20/11/15 19:07:24;1;ok
flux10CisRiContactBailleur;20/11/15 19:06:53;20/11/15 19:06:54;1;ok
flux15CisRiGedASupprimer;20/11/15 19:06:18;20/11/15 19:06:22;4;ok
flux9RiCisBailleur;20/11/15 19:05:44;20/11/15 19:05:47;3;ok
flux8RiCisBailleur;20/11/15 19:05:08;20/11/15 19:05:10;2;ok
flux6RiCisBailleur;20/11/15 19:04:34;20/11/15 19:04:36;2;ok
flux4RiCisBailleur;20/11/15 19:03:59;20/11/15 19:04:01;2;ok
flux2RiCisBailleur;20/11/15 19:03:24;20/11/15 19:03:26;2;ok
flux7CisRiPh;20/11/15 19:02:38;20/11/15 19:02:50;12;ok
flux5CisRiPhBauxHorsCc;20/11/15 19:02:03;20/11/15 19:02:04;1;ok
flux3CisRiPhBauxCc;20/11/15 19:01:28;20/11/15 19:01:30;2;ok
flux1CisRiPhCc;20/11/15 19:00:51;20/11/15 19:00:54;3;ok
creationRepertoireGed;20/11/15 19:00:48;20/11/15 19:00:48;0;ok
flux13RiCisActivites;20/11/15 18:08:27;20/11/15 18:08:30;3;ok
flux11RiCisContactBailleur;20/11/15 18:07:52;20/11/15 18:07:55;3;ok
flux12CisRiActivites;20/11/15 18:07:22;20/11/15 18:07:23;1;ok
flux10CisRiContactBailleur;20/11/15 18:06:52;20/11/15 18:06:53;1;ok
flux15CisRiGedASupprimer;20/11/15 18:06:18;20/11/15 18:06:21;3;ok
